id,year_birth,consumer_seg,region,cltv,activation_dt,recency,device_type,data_rev_6mths,voice_rev_6mths,tot_rev_6mths,total_purchases,total_engagements,digital_channel_purchases,ussd_channel_purchases,other_channels_purchases,PrevResponseCnt,complaint_cnt,response
10033,1973,Youth Seg,East,31163,2014-02-13,54,Non Smartphone,5,23,38,4,6,1,3,0,0,0,0
3526,1968,HV seg,North,38443,2014-01-27,58,Non Smartphone,32,5,38,4,7,1,3,0,0,0,0
1818,1971,HV seg,Lagos,29732,2014-03-25,23,Non Smartphone,25,9,38,4,9,2,2,0,0,0,0
1030,1965,HV seg,West,40637,2013-07-17,72,Non Smartphone,22,13,38,4,7,1,3,0,0,0,0
10350,1950,HV seg,North,54432,2013-05-09,37,Non Smartphone,33,5,38,4,4,1,3,0,0,0,0
1403,1975,Youth Seg,Lagos,34984,2012-09-06,40,Non Smartphone,12,23,38,4,7,1,3,0,0,0,0
679,1957,HV seg,North,37633,2012-09-20,49,Non Smartphone,17,20,38,4,9,1,3,0,0,0,0
10219,1972,Youth Seg,Lagos,31590,2013-06-18,40,Non Smartphone,8,27,38,4,8,1,3,0,0,0,0
3158,1973,Youth Seg,North,32300,2013-01-03,1,Non Smartphone,16,17,39,4,8,1,3,0,0,0,0
6211,1976,HV seg,Lagos,37395,2014-05-02,47,Non Smartphone,18,10,39,4,6,1,3,0,0,0,0
5062,1963,HV seg,North,54072,2013-07-27,71,Non Smartphone,35,4,39,4,8,2,2,0,0,0,0
4796,1952,Youth Seg,East,49638,2014-04-19,71,Smartphone,28,11,39,4,2,1,3,0,0,0,0
10402,1967,Youth Seg,North,35441,2013-02-14,94,Non Smartphone,26,12,39,4,8,1,3,0,0,0,0
11031,1950,HV seg,North,48699,2013-05-21,90,Non Smartphone,27,12,40,4,5,1,3,0,0,0,0
5513,1966,Youth Seg,Lagos,37758,2012-10-04,49,Non Smartphone,29,10,40,4,8,1,3,0,0,0,0
8207,1957,Youth Seg,North,53233,2014-03-18,18,Smartphone,28,12,40,4,4,1,3,0,0,0,0
7325,1986,HV seg,Lagos,38197,2013-06-29,86,Non Smartphone,23,14,40,4,5,1,3,0,0,0,0
3007,1966,Youth Seg,Lagos,37758,2012-10-04,49,Non Smartphone,29,10,40,4,8,1,3,0,0,0,0
4706,1966,Youth Seg,West,34704,2013-04-27,65,Smartphone,29,6,40,4,5,1,3,0,0,0,0
4877,1973,Mass Mkt Seg,North,38576,2014-03-04,2,Smartphone,34,7,41,4,7,1,3,0,0,0,0
4791,1980,Youth Seg,Lagos,44964,2012-12-16,35,Non Smartphone,20,19,41,4,8,1,3,0,0,0,0
8629,1956,Youth Seg,East,46984,2013-03-26,71,Non Smartphone,20,13,41,4,5,1,3,0,0,0,0
194,1965,Youth Seg,North,48006,2014-06-09,55,Non Smartphone,23,16,41,4,6,1,3,0,0,0,0
10203,1990,Youth Seg,West,26095,2013-06-30,77,Non Smartphone,18,13,42,4,7,1,3,0,0,0,0
10277,1961,Youth Seg,West,30081,2013-02-21,27,Smartphone,36,2,42,4,7,1,3,0,0,0,0
10146,1972,HV seg,Lagos,38887,2014-03-02,17,Non Smartphone,26,13,42,4,7,1,3,0,0,0,0
1064,1971,HV seg,North,42403,2013-12-11,18,Non Smartphone,23,16,42,4,8,1,3,0,0,0,0
5393,1977,Youth Seg,West,23763,2012-08-07,64,Non Smartphone,22,14,42,4,7,1,3,0,0,0,0
5229,1969,HV seg,Lagos,54132,2014-02-16,81,Smartphone,31,8,42,4,7,1,3,0,0,0,0
2258,1986,Youth Seg,North,32880,2012-12-04,76,Non Smartphone,12,28,42,4,8,1,3,0,0,0,0
8650,1978,Youth Seg,East,54162,2013-03-18,31,Non Smartphone,11,21,42,4,4,1,3,0,0,0,0
8553,1965,Youth Seg,North,44300,2013-06-23,65,Non Smartphone,30,9,42,4,6,1,3,0,0,0,0
3769,1972,HV seg,Lagos,,2014-03-02,17,Non Smartphone,26,13,42,4,7,1,3,0,0,0,0
5138,1950,Youth Seg,Lagos,28320,2013-01-14,68,Smartphone,20,19,43,4,8,1,3,0,0,0,0
7386,1976,Youth Seg,East,30992,2013-04-22,83,Non Smartphone,17,24,43,4,7,1,3,0,0,0,0
626,1951,Youth Seg,North,32871,2013-03-09,28,Non Smartphone,24,14,43,4,4,1,3,0,0,0,0
10691,1960,Mass Mkt Seg,North,28520,2013-06-14,55,Non Smartphone,11,12,43,4,6,1,2,1,0,0,0
9612,1987,Youth Seg,West,23830,2014-02-07,3,Smartphone,9,18,43,4,7,1,3,0,0,0,0
2461,1955,Mass Mkt Seg,West,51124,2013-12-18,79,Non Smartphone,27,12,43,4,3,1,3,0,0,0,0
3006,1976,Youth Seg,East,30992,2013-04-22,83,Non Smartphone,17,24,43,4,7,1,3,0,0,0,0
3850,1963,Youth Seg,Lagos,14918,2012-12-07,52,Smartphone,6,22,43,4,6,1,3,0,0,0,0
4937,1973,Youth Seg,North,46094,2014-06-10,62,Non Smartphone,14,25,44,4,7,1,3,0,0,0,0
5267,1970,Youth Seg,East,33986,2013-03-14,43,Non Smartphone,18,21,44,4,7,1,3,0,0,0,0
4338,1983,Youth Seg,West,39062,2014-03-25,28,Non Smartphone,23,9,44,4,4,1,3,0,1,0,0
6619,1978,Youth Seg,North,38415,2013-01-02,91,Non Smartphone,23,17,44,4,7,1,3,0,0,0,0
2902,1958,Youth Seg,Lagos,,2012-09-03,87,Non Smartphone,23,16,45,4,5,1,3,0,0,0,0
1055,1976,Mass Mkt Seg,North,53204,2014-03-20,40,Non Smartphone,29,10,45,4,4,1,3,0,0,0,0
2457,1975,Youth Seg,North,30801,2012-10-26,23,Smartphone,12,22,45,4,7,1,3,0,0,0,0
9972,1955,HV seg,Lagos,46015,2014-04-13,25,Non Smartphone,38,2,46,4,7,1,3,0,2,0,0
153,1953,Youth Seg,East,23272,2013-10-17,29,Smartphone,22,12,46,4,4,1,3,0,0,0,0
5868,1980,Youth Seg,North,19107,2013-08-22,49,Non Smartphone,6,24,46,4,7,1,3,0,0,0,0
10856,1980,Youth Seg,West,45889,2013-07-02,42,Smartphone,31,7,46,4,6,1,3,0,0,0,0
2569,1987,Youth Seg,North,17323,2012-10-10,38,Smartphone,17,24,46,4,8,1,3,0,0,0,0
2945,1955,HV seg,Lagos,46015,2014-04-13,25,Non Smartphone,38,2,46,4,7,1,3,0,2,0,0
9347,1956,Mass Mkt Seg,Lagos,50943,2013-06-21,49,Smartphone,31,9,46,4,5,1,3,0,0,0,0
7505,1957,HV seg,North,44155,2014-01-19,24,Non Smartphone,23,9,46,4,4,1,2,1,0,0,0
10160,1956,Mass Mkt Seg,Lagos,50943,2013-06-21,49,Smartphone,31,9,46,4,5,1,3,0,0,0,0
3265,1959,Youth Seg,North,35701,2013-03-19,36,Smartphone,22,19,46,4,6,1,3,0,0,0,0
5074,1986,Mass Mkt Seg,North,28072,2013-07-08,10,Non Smartphone,30,12,47,4,7,1,3,0,0,0,0
6354,1984,Youth Seg,Lagos,15345,2012-08-31,51,Non Smartphone,7,21,47,4,8,1,2,1,0,0,1
5081,1967,Youth Seg,Lagos,47821,2013-10-20,54,Non Smartphone,9,28,47,4,8,1,3,0,0,0,0
3878,1980,Youth Seg,West,31859,2014-02-27,3,Non Smartphone,7,30,48,4,7,1,3,0,0,0,0
1655,1979,Youth Seg,Lagos,34350,2013-10-19,81,Non Smartphone,19,18,48,4,7,1,3,0,0,0,0
922,1979,Youth Seg,North,31086,2013-05-04,79,Non Smartphone,18,14,48,4,8,1,2,1,1,0,0
6728,1985,Youth Seg,Lagos,29103,2012-08-27,38,Non Smartphone,16,26,48,4,9,1,3,0,0,0,0
7660,1973,HV seg,East,35860,2014-05-19,37,Non Smartphone,15,14,49,4,5,1,2,1,1,0,1
2055,1973,HV seg,East,35860,2014-05-19,37,Non Smartphone,15,14,49,4,5,1,2,1,1,0,0
1626,1973,HV seg,East,35860,2014-05-19,37,Non Smartphone,15,14,49,4,5,1,2,1,1,0,1
1663,1978,HV seg,Lagos,34043,2013-10-25,97,Non Smartphone,22,17,49,4,9,2,2,0,0,0,0
10779,1983,Youth Seg,West,22148,2014-04-13,16,Smartphone,20,18,49,4,7,1,3,0,0,0,0
5107,1973,HV seg,East,35860,2014-05-19,37,Non Smartphone,15,14,49,4,5,1,2,1,1,0,0
6424,1977,Youth Seg,Lagos,33178,2014-01-30,9,Non Smartphone,18,15,49,4,4,1,3,0,0,0,0
8955,1957,HV seg,Lagos,40451,2014-02-16,54,Smartphone,35,4,49,4,5,1,2,1,1,0,0
3518,1983,Youth Seg,North,25271,2012-12-05,45,Non Smartphone,11,32,50,4,9,1,2,1,0,0,0
1517,1969,Youth Seg,West,30822,2013-06-14,92,Non Smartphone,12,27,51,4,7,1,3,0,0,0,0
5231,1974,Youth Seg,North,45894,2014-02-27,15,Smartphone,29,9,51,4,5,1,3,0,0,0,0
5623,1980,Mass Mkt Seg,North,31535,2013-09-26,95,Non Smartphone,19,13,51,4,7,1,2,1,1,0,0
1241,1984,Youth Seg,North,14796,2012-09-17,1,Non Smartphone,16,19,51,4,9,1,3,0,0,0,1
8135,1986,Mass Mkt Seg,North,27161,2013-10-28,41,Non Smartphone,11,30,52,4,7,1,3,0,0,0,0
9262,1984,Youth Seg,Lagos,32414,2013-07-04,11,Smartphone,26,14,52,4,7,1,3,0,1,0,0
6168,1963,Youth Seg,East,45146,2013-07-15,28,Non Smartphone,33,5,53,4,4,1,2,1,0,0,0
5176,1988,Youth Seg,Lagos,29604,2013-12-08,88,Non Smartphone,13,26,53,4,9,1,3,0,1,0,0
8146,1976,Mass Mkt Seg,Lagos,46106,2014-05-11,84,Non Smartphone,30,10,54,4,6,1,2,1,0,0,0
6382,1953,Youth Seg,Lagos,48794,2014-06-26,97,Non Smartphone,25,14,54,4,4,1,3,0,0,0,0
4548,1981,Youth Seg,West,41967,2013-11-23,66,Non Smartphone,27,12,54,4,4,1,3,0,0,0,0
1744,1965,Youth Seg,West,23529,2013-01-07,67,Smartphone,16,18,54,4,6,1,2,1,0,0,0
5263,1977,Youth Seg,North,31056,2013-01-22,99,Non Smartphone,15,24,55,4,8,1,3,0,0,0,0
4351,1955,Youth Seg,East,37244,2013-04-27,90,Non Smartphone,20,10,55,4,7,1,2,1,1,0,0
7286,1968,Youth Seg,Lagos,41728,2013-05-24,92,Non Smartphone,19,23,55,4,10,2,2,0,0,0,0
5961,1978,Youth Seg,North,42693,2014-06-07,29,Non Smartphone,12,29,57,4,5,1,3,0,0,0,0
10069,1988,Youth Seg,Lagos,13724,2012-08-31,43,Non Smartphone,9,22,58,4,9,2,2,0,1,0,0
4301,1971,Mass Mkt Seg,North,35178,2013-01-10,10,Non Smartphone,24,17,59,4,7,1,2,1,1,0,1
2656,1971,Youth Seg,East,40851,2013-02-21,63,Non Smartphone,24,11,59,4,7,1,2,1,0,0,0
2521,1971,Mass Mkt Seg,North,35178,2013-01-10,10,Non Smartphone,24,17,59,4,7,1,2,1,1,0,1
10826,1959,Youth Seg,North,18690,2012-12-28,77,Smartphone,7,34,60,4,8,1,2,1,0,0,0
10304,1959,Youth Seg,North,18690,2012-12-28,77,Smartphone,7,34,60,4,8,1,2,1,0,0,0
4086,1959,Youth Seg,North,18690,2012-12-28,77,Smartphone,7,34,60,4,8,1,2,1,0,0,0
8749,1984,Youth Seg,Lagos,37235,2014-02-01,68,Non Smartphone,22,19,61,4,4,1,2,1,0,0,0
4099,1972,Youth Seg,North,30675,2012-11-12,14,Non Smartphone,12,29,62,4,8,1,3,0,0,0,0
3885,1983,HV seg,North,33569,2013-10-16,10,Non Smartphone,18,21,63,4,8,1,2,1,1,0,1
9135,1950,Youth Seg,Lagos,27203,2012-08-06,92,Non Smartphone,15,25,64,4,8,1,2,1,0,0,0
5289,1975,Youth Seg,West,41658,2012-11-09,30,Non Smartphone,12,31,72,4,4,1,2,1,0,0,0
2964,1981,Youth Seg,North,26872,2013-10-16,0,Smartphone,13,27,72,4,6,1,2,1,0,0,0
8462,1978,Youth Seg,Lagos,24882,2012-09-09,52,Non Smartphone,5,39,80,4,6,1,2,1,1,0,0
9733,1978,Youth Seg,Lagos,24882,2012-09-09,52,Non Smartphone,5,39,80,4,6,1,2,1,1,0,0
1726,1970,Youth Seg,West,22585,2013-03-18,23,Smartphone,12,30,81,4,9,1,2,1,1,0,1
2587,1972,HV seg,North,29791,2014-05-15,21,Non Smartphone,14,6,20,5,5,2,3,0,0,0,0
7679,1985,HV seg,West,30298,2014-05-19,48,Smartphone,9,19,28,5,3,1,3,1,0,0,0
7437,1988,Youth Seg,West,27938,2014-04-28,31,Non Smartphone,13,11,29,5,3,1,4,0,0,0,0
7629,1977,Youth Seg,North,22108,2014-05-08,46,Non Smartphone,8,17,31,5,7,2,3,0,0,0,0
2139,1975,Mass Mkt Seg,North,7500,2013-10-02,19,Non Smartphone,4,15,31,5,5,2,3,0,0,0,0
231,1956,Mass Mkt Seg,Lagos,28839,2014-03-11,86,Non Smartphone,24,7,32,5,5,2,3,0,0,0,0
9592,1983,Youth Seg,Lagos,22010,2013-06-30,51,Non Smartphone,13,12,33,5,8,2,3,0,0,0,0
9862,1969,Youth Seg,Lagos,21918,2013-11-14,37,Non Smartphone,7,23,33,5,6,2,3,0,0,0,0
274,1973,Youth Seg,West,34853,2013-12-23,75,Non Smartphone,12,20,34,5,6,2,3,0,0,0,0
7419,1968,Mass Mkt Seg,East,27071,2014-04-23,90,Non Smartphone,11,21,35,5,6,2,3,0,0,0,0
7943,1975,HV seg,North,36663,2014-04-25,40,Non Smartphone,18,12,35,5,2,1,3,1,0,0,0
456,1986,Youth Seg,North,7500,2013-02-07,96,Non Smartphone,12,15,36,5,8,2,3,0,0,0,0
3641,1976,Youth Seg,North,13624,2013-01-20,93,Non Smartphone,12,18,36,5,6,2,3,0,0,0,0
8962,1975,Mass Mkt Seg,North,44319,2014-04-17,18,Non Smartphone,26,8,37,5,5,2,3,0,0,0,0
10598,1967,Youth Seg,Lagos,27943,2013-04-15,89,Non Smartphone,13,21,37,5,8,2,3,0,0,0,0
2826,1967,Youth Seg,North,22574,2013-10-28,28,Non Smartphone,25,10,37,5,7,2,3,0,0,0,0
1878,1985,Youth Seg,North,23148,2014-02-18,83,Smartphone,10,17,37,5,7,2,3,0,0,0,0
6222,1967,Youth Seg,North,22574,2013-10-28,28,Non Smartphone,25,10,37,5,7,2,3,0,0,0,0
2478,1973,Youth Seg,North,25410,2013-08-31,48,Non Smartphone,4,30,38,5,4,1,4,0,0,0,0
1461,1965,HV seg,East,36921,2013-07-28,74,Non Smartphone,18,16,38,5,7,2,3,0,0,0,0
4415,1961,Youth Seg,North,16860,2012-09-12,19,Non Smartphone,14,10,38,5,7,1,3,1,0,0,0
5823,1970,HV seg,West,32303,2014-03-08,63,Smartphone,35,2,39,5,5,1,4,0,0,0,0
4297,1969,Youth Seg,Lagos,23228,2014-01-26,71,Non Smartphone,15,25,40,5,8,2,3,0,0,0,0
948,1971,Youth Seg,West,10245,2013-05-15,32,Non Smartphone,11,17,41,5,5,1,2,2,0,0,0
322,1978,Youth Seg,Lagos,42554,2013-01-12,93,Non Smartphone,30,11,41,5,4,2,3,0,0,0,0
11092,1961,Youth Seg,North,27116,2014-03-02,78,Non Smartphone,13,25,41,5,7,2,3,0,0,0,0
7574,1979,HV seg,Lagos,27922,2014-05-10,80,Non Smartphone,11,19,41,5,4,2,3,0,0,0,0
10785,1969,Youth Seg,North,44078,2014-06-19,17,Non Smartphone,25,12,41,5,5,2,3,0,0,0,0
3286,1967,HV seg,East,26642,2014-03-01,71,Non Smartphone,15,19,42,5,6,2,3,0,0,0,0
3068,1990,Youth Seg,North,18351,2013-10-29,1,Smartphone,13,23,43,5,7,2,3,0,0,0,0
8737,1978,Youth Seg,East,55563,2014-04-05,22,Smartphone,30,11,43,5,3,2,3,0,0,0,0
2563,1961,Youth Seg,North,28249,2014-06-15,80,Smartphone,10,23,43,5,6,2,3,0,0,0,0
8312,1961,Youth Seg,North,28249,2014-06-15,80,Smartphone,10,23,43,5,6,2,3,0,0,0,0
5987,1989,Youth Seg,Lagos,10404,2014-05-04,52,Non Smartphone,4,27,43,5,5,1,4,0,0,0,0
2154,1971,Youth Seg,East,30372,2012-12-25,33,Non Smartphone,15,22,44,5,7,2,3,0,0,0,0
9216,1971,Youth Seg,North,35788,2014-01-23,34,Non Smartphone,25,15,44,5,6,2,3,0,0,0,0
8842,1971,Youth Seg,East,30372,2012-12-25,33,Non Smartphone,15,22,44,5,7,2,3,0,0,0,0
8416,1981,Youth Seg,North,29009,2013-11-29,19,Non Smartphone,12,30,44,5,6,2,3,0,0,0,0
5247,1955,HV seg,North,38725,2014-05-10,52,Non Smartphone,31,9,45,5,4,1,4,0,0,0,0
793,1973,Youth Seg,North,20895,2012-10-06,24,Non Smartphone,21,20,45,5,9,2,3,0,0,0,0
7516,1983,Youth Seg,North,30096,2014-05-22,30,Non Smartphone,8,28,45,5,6,2,3,0,0,0,0
453,1956,HV seg,East,35340,2014-06-29,1,Non Smartphone,27,13,45,5,5,2,3,0,0,0,0
3129,1983,Youth Seg,North,30096,2014-05-22,30,Non Smartphone,8,28,45,5,6,2,3,0,0,0,0
10854,1970,HV seg,North,38853,2014-05-23,90,Non Smartphone,29,14,45,5,7,2,3,0,0,0,0
6983,1950,Mass Mkt Seg,East,38054,2014-05-01,24,Non Smartphone,25,20,45,5,7,2,3,0,0,0,0
8724,1982,Youth Seg,West,28567,2013-06-17,57,Non Smartphone,14,26,46,5,6,2,3,0,0,0,0
4066,1978,Youth Seg,East,21282,2014-05-11,76,Non Smartphone,6,20,46,5,6,2,2,1,0,0,0
4855,1974,HV seg,Lagos,30351,2013-06-06,19,Non Smartphone,14,30,46,5,9,3,2,0,0,0,1
1646,1972,Youth Seg,North,25224,2014-03-16,36,Non Smartphone,13,25,46,5,3,1,3,1,0,0,0
8557,1982,Youth Seg,West,,2013-06-17,57,Non Smartphone,14,26,46,5,6,2,3,0,0,0,0
5049,1974,HV seg,Lagos,30351,2013-06-06,19,Non Smartphone,14,30,46,5,9,3,2,0,0,0,0
9197,1953,Youth Seg,North,39722,2014-02-24,92,Smartphone,32,7,47,5,5,2,3,0,0,0,0
5150,1979,Youth Seg,West,20194,2012-12-17,64,Non Smartphone,4,28,47,5,6,2,3,0,0,0,0
2541,1976,Youth Seg,North,24027,2013-06-09,7,Non Smartphone,21,22,48,5,8,2,3,0,0,0,0
8147,1960,Youth Seg,North,31454,2013-07-06,40,Non Smartphone,28,11,48,5,8,2,3,0,0,0,0
3722,1972,Youth Seg,West,44503,2014-04-16,83,Non Smartphone,32,8,48,5,6,2,3,0,0,0,0
5585,1972,Youth Seg,West,21359,2013-04-20,1,Non Smartphone,14,24,48,5,8,2,3,0,0,0,1
8812,1979,Youth Seg,East,13533,2013-03-10,45,Non Smartphone,15,16,48,5,7,2,3,0,0,0,0
10795,1973,HV seg,North,37401,2014-05-06,14,Non Smartphone,22,23,48,5,7,2,3,0,0,0,0
5929,1973,HV seg,North,37401,2014-05-06,14,Non Smartphone,22,23,48,5,7,2,3,0,0,0,0
1715,1978,Youth Seg,Lagos,25851,2013-02-11,45,Non Smartphone,13,30,48,5,7,2,3,0,0,0,0
6201,1978,Youth Seg,West,38643,2013-11-29,45,Non Smartphone,24,15,49,5,7,2,3,0,0,1,0
3479,1950,Youth Seg,West,16813,2013-07-19,49,Smartphone,12,25,50,5,7,2,3,0,1,0,0
10084,1972,Youth Seg,North,24434,2014-05-18,9,Non Smartphone,5,28,50,5,7,2,2,1,0,0,0
5454,1979,Mass Mkt Seg,North,45057,2013-12-01,80,Non Smartphone,37,10,50,5,5,2,3,0,0,0,0
11003,1980,Youth Seg,Lagos,25130,2013-10-02,10,Non Smartphone,7,25,50,5,7,2,3,0,0,0,0
6515,1977,Youth Seg,Lagos,39771,2013-12-06,92,Non Smartphone,8,28,50,5,4,2,3,0,0,0,0
4432,1976,Youth Seg,East,31615,2013-03-16,82,Non Smartphone,5,37,51,5,7,2,3,0,0,0,0
3696,1965,Youth Seg,East,30630,2014-01-27,67,Non Smartphone,28,14,52,5,7,2,3,0,0,0,0
736,1983,Youth Seg,Lagos,28427,2013-03-21,67,Non Smartphone,21,25,52,5,8,2,3,0,0,0,0
7181,1977,Youth Seg,North,30368,2013-11-07,97,Smartphone,35,15,52,5,8,2,3,0,0,0,0
1502,1983,Youth Seg,Lagos,28427,2013-03-21,67,Non Smartphone,21,25,52,5,8,2,3,0,0,0,0
503,1985,Mass Mkt Seg,North,20559,2013-03-12,88,Non Smartphone,14,32,53,5,8,2,3,0,0,0,0
9916,1954,Youth Seg,North,38998,2012-11-03,92,Non Smartphone,35,14,54,5,8,2,3,0,0,1,0
4279,1963,Youth Seg,West,39548,2014-03-31,87,Non Smartphone,19,17,54,5,3,1,3,1,0,0,0
5154,1972,Mass Mkt Seg,East,37760,2013-08-11,54,Non Smartphone,29,25,54,5,6,2,3,0,0,0,0
6950,1958,Mass Mkt Seg,North,49572,2013-12-15,25,Non Smartphone,36,17,54,5,7,2,3,0,0,0,0
6730,1954,Youth Seg,North,38998,2012-11-03,92,Non Smartphone,35,14,54,5,8,2,3,0,0,1,0
6634,1979,Mass Mkt Seg,East,33462,2013-08-07,78,Non Smartphone,25,18,54,5,7,2,3,0,0,0,0
6885,1977,Youth Seg,East,32952,2013-12-01,36,Non Smartphone,38,16,55,5,7,2,3,0,0,0,0
4179,1959,Youth Seg,Lagos,24221,2013-08-20,94,Smartphone,17,16,55,5,4,1,3,1,0,0,0
3536,1960,Youth Seg,Lagos,19740,2013-03-24,65,Smartphone,18,17,55,5,5,1,3,1,0,0,0
5756,1983,Youth Seg,Lagos,39453,2014-04-03,64,Non Smartphone,46,7,55,5,6,2,3,0,0,0,0
1016,1959,HV seg,West,34554,2014-03-30,43,Smartphone,42,8,55,5,6,2,3,0,0,0,0
8017,1981,Youth Seg,North,51111,2014-06-19,83,Non Smartphone,22,30,55,5,6,2,3,0,0,0,0
7034,1978,Youth Seg,North,25804,2013-09-01,34,Non Smartphone,15,28,55,5,8,2,3,0,0,0,0
8086,1959,Youth Seg,North,42243,2013-12-11,34,Non Smartphone,48,2,55,5,7,2,3,0,0,0,0
1143,1972,Youth Seg,North,22063,2013-08-08,43,Non Smartphone,17,27,55,5,7,2,3,0,0,0,0
5268,1960,Youth Seg,North,29440,2013-08-11,95,Non Smartphone,25,28,56,5,7,1,4,0,0,0,0
5740,1970,Youth Seg,East,25959,2013-02-14,1,Non Smartphone,6,24,56,5,6,1,2,2,0,0,1
1773,1978,Youth Seg,North,12393,2012-12-04,38,Smartphone,11,33,57,5,9,2,3,0,0,0,0
4211,1986,Youth Seg,North,20425,2012-10-29,5,Non Smartphone,16,24,57,5,7,2,3,0,0,0,0
1407,1986,Youth Seg,North,20425,2012-10-29,5,Non Smartphone,16,24,57,5,7,2,3,0,0,0,0
4472,1970,HV seg,East,35682,2014-06-27,34,Non Smartphone,23,16,57,5,2,1,3,1,0,0,0
498,1970,Youth Seg,West,30015,2014-02-02,28,Non Smartphone,25,27,57,5,5,1,4,0,0,0,0
2868,1949,HV seg,West,26518,2013-04-08,33,Non Smartphone,21,34,57,5,8,2,3,0,0,0,1
5975,1967,HV seg,West,40304,2013-09-30,82,Non Smartphone,37,17,57,5,7,2,3,0,0,0,0
87,1981,Youth Seg,North,27733,2013-08-26,16,Non Smartphone,7,33,57,5,7,2,3,0,0,0,0
6460,1982,Youth Seg,North,28718,2013-07-13,78,Non Smartphone,16,25,57,5,8,2,3,0,0,0,0
5527,1987,Youth Seg,Lagos,22434,2013-02-13,25,Non Smartphone,16,27,58,5,8,2,3,0,0,0,0
4240,1978,Youth Seg,North,17345,2012-11-03,79,Non Smartphone,13,33,58,5,8,2,2,1,0,0,0
1987,1987,Youth Seg,West,21063,2013-09-25,34,Non Smartphone,11,33,59,5,6,2,3,0,0,0,0
10466,1965,Youth Seg,North,44393,2013-08-22,86,Non Smartphone,26,24,60,5,4,1,4,0,0,0,0
387,1976,Youth Seg,North,7500,2012-11-13,59,Smartphone,22,23,61,5,8,2,3,0,0,0,0
4444,1972,Youth Seg,North,30023,2014-03-24,28,Non Smartphone,11,29,61,5,8,2,3,0,0,0,0
8418,1958,Youth Seg,West,38741,2014-03-30,60,Non Smartphone,17,31,61,5,7,2,3,0,0,0,0
5654,1972,Youth Seg,North,36026,2014-03-16,34,Non Smartphone,24,20,61,5,6,2,3,0,0,0,0
7736,1986,Youth Seg,North,22518,2012-10-22,36,Non Smartphone,18,16,61,5,5,2,2,1,1,0,1
7369,1981,Mass Mkt Seg,North,36959,2013-10-02,56,Non Smartphone,31,31,62,5,8,2,3,0,0,0,0
9150,1963,HV seg,West,48918,2014-04-12,21,Non Smartphone,52,9,62,5,4,1,4,0,0,0,0
1384,1992,Youth Seg,North,17256,2013-11-23,10,Non Smartphone,10,30,62,5,8,2,2,1,1,0,0
2811,1963,HV seg,West,48918,2014-04-12,21,Non Smartphone,52,9,62,5,4,1,4,0,0,0,0
7326,1971,Mass Mkt Seg,North,56850,2014-03-23,83,Smartphone,35,28,63,5,2,1,3,1,0,0,0
4887,1976,HV seg,East,55412,2013-11-22,65,Non Smartphone,15,40,63,5,5,2,3,0,0,0,0
9289,1979,Youth Seg,North,36781,2014-04-10,16,Non Smartphone,30,20,63,5,8,2,2,1,0,0,1
2445,1974,HV seg,Lagos,28440,2013-07-07,87,Non Smartphone,39,24,63,5,8,2,3,0,0,0,0
11100,1972,Youth Seg,East,51813,2013-04-11,37,Non Smartphone,53,8,63,5,7,2,3,0,0,0,0
6271,1952,HV seg,North,50870,2014-06-19,13,Smartphone,53,8,63,5,5,2,3,0,0,0,0
10236,1975,Mass Mkt Seg,West,31160,2013-09-16,59,Non Smartphone,19,32,64,5,8,2,3,0,0,0,0
3547,1969,Mass Mkt Seg,Lagos,41021,2012-12-30,12,Non Smartphone,21,31,64,5,6,2,3,0,0,0,1
7212,1966,Youth Seg,North,44794,2014-06-08,99,Smartphone,54,7,65,5,6,2,3,0,0,0,0
9672,1970,Youth Seg,North,23162,2013-12-21,82,Non Smartphone,11,32,65,5,6,1,3,1,0,0,0
7829,1900,Youth Seg,East,36640,2013-09-26,99,Non Smartphone,21,19,65,5,5,2,2,1,0,1,0
868,1966,Youth Seg,North,44794,2014-06-08,99,Smartphone,54,7,65,5,6,2,3,0,0,0,0
10738,1951,Mass Mkt Seg,West,49389,2013-08-29,55,Non Smartphone,40,22,65,5,7,2,3,0,0,0,0
10796,1984,Mass Mkt Seg,North,30477,2014-01-22,16,Non Smartphone,48,6,66,5,6,1,3,1,0,0,0
2115,1957,Youth Seg,Lagos,50116,2014-06-20,68,Non Smartphone,54,10,66,5,5,1,4,0,1,0,0
7042,1983,Youth Seg,North,36790,2013-03-01,14,Smartphone,6,50,66,5,9,2,2,1,0,0,1
7232,1973,Youth Seg,East,42429,2014-02-11,99,Smartphone,55,8,67,5,5,1,3,1,0,0,0
6534,1974,Youth Seg,Lagos,47889,2014-01-04,94,Non Smartphone,29,34,67,5,5,2,3,0,0,0,0
1834,1978,Mass Mkt Seg,West,35544,2014-03-08,77,Non Smartphone,35,28,67,5,7,2,3,0,0,0,0
2431,1990,Youth Seg,North,18222,2012-12-31,70,Smartphone,16,37,67,5,8,2,3,0,0,0,0
5252,1969,Youth Seg,East,23910,2012-10-26,80,Non Smartphone,28,26,67,5,7,2,3,0,0,0,0
8595,1973,Youth Seg,East,42429,2014-02-11,99,Smartphone,55,8,67,5,5,1,3,1,0,0,0
8605,1964,HV seg,Lagos,46910,2014-03-23,36,Non Smartphone,48,14,68,5,6,2,3,0,0,0,0
6431,1964,HV seg,North,45759,2013-02-23,13,Non Smartphone,43,21,68,5,7,2,3,0,0,0,0
